ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
11202360,490030,化学卸売,未上場,サフトジャパン,サフトジャパン（株）,サーフトジャパン（株）（2016.2）,Ｓａｆｔ　Ｊａｐａｎ　Ｋ．Ｋ．,107-0052,東京都港区赤坂４－２－１９　赤坂シャスタ・イースト８階,03-6206-6269,https://www.saftbatteries.jp/,,宇宙，軍事用の大型リチウムイオン電池をはじめ，高度な産業用バッテリーを輸入販売,,,,,201511,218,35.675301,139.7350657
11201900,490032,電気機器卸売,未上場,マキシオンジャパン,マキシオンジャパン（株）,サンパワージャパン（株）（2021.9）,Ｍａｘｅｏｎ　Ｊａｐａｎ　Ｋ．Ｋ．,108-0075,東京都港区港南２－１６－１　品川イーストワンタワー７階,03-6894-4010,https://maxeon.com/jp/,,変換効率世界一の太陽光発電システムの輸入販売,,,,,200910,5,35.627763,139.7407736
11201910,490035,電気機器,未上場,ジョイネクスト,ＪＯＹＮＥＸＴ（株）,Ｐｒｅｈ　Ｃａｒ　Ｃｏｎｎｅｃｔ　Ｊａｐａｎ（株）（2020.9）,ＪＯＹＮＥＸＴ　Ｋ．Ｋ．,105-0001,東京都港区虎ノ門３－２２－１　虎ノ門桜ビル６階,03-6450-1881,https://www.joynext.com/,,日本向けカーナビ等の車載用システムを開発,,,,,201612,5,35.6615435,139.7481588
11201920,490038,電気機器卸売,未上場,サンポージャパン,ＳＡＭＰＯ　ＪＡＰＡＮ（株）,,ＳＡＭＰＯ　ＪＡＰＡＮ　ＩＮＣ．,541-0052,大阪府大阪市中央区安土町３－２－１４　イワタニ第二ビル,06-4256-2777,https://www.sampo.com.tw,,家電製品の輸入販売,,,,,201801,30,34.6843019,135.5033434
11201930,490039,石油・燃料卸売,未上場,アラムコアジアジャパン,アラムコ・アジア・ジャパン（株）,,Ａｒａｍｃｏ　Ａｓｉａ　Ｊａｐａｎ　Ｋ．Ｋ．,100-6326,東京都千代田区丸の内２－４－１　丸の内ビルディング２６階,03-6367-3737,https://japan.aramco.com/,,石油・化学企業サウジアラムコの日本・台湾での事業に対し，マーケティング，資材調達，ロジスティクス，品質保証，ＩＴ，新規事業開発等の支援サービスを提供,,,ａｒａｍｃｏ,,201203,738,35.6811829,139.7637704
11202120,490041,他サービス,未上場,ニホンエムエスディー,日本ＭＳＤ合同会社,,Ｊａｐａｎ　ＭＳＤ　Ｇ．Ｋ．,102-8667,東京都千代田区九段北１－１３－１２　北の丸スクエア,03-6272-0088,https://www.msd.co.jp/,,ＭＳＤが販売および販売提携を行う医療用医薬品およびワクチンのプロモーション活動,,,,,201403,100,35.6957677,139.7505941
10869910,490042,他サービス,未上場,ジャルシーエーイーフライトトレーニング,（株）ＪＡＬ　ＣＡＥ　ＦＬＩＧＨＴ　ＴＲＡＩＮＩＮＧ,,ＪＡＬ　ＣＡＥ　ＦＬＩＧＨＴ　ＴＲＡＩＮＩＮＧ　Ｃｏ．，　Ｌｔｄ．,144-0041,東京都大田区羽田空港３－６－８　ＪＡＬ第２テクニカルセンター,03-6631-0671,http://jcft.co.jp/,,乗員用フライトシミュレーターおよび航空整備員養成訓練装置の保守整備，航空事業従事者の育成訓練の提供に関わる業務等,,,,,200312,10,35.5409386,139.7938873
11202370,490043,精密機器卸売,未上場,エムカテクノロジーズ,ｅｍｋａ　ＴＥＣＨＮＯＬＯＧＩＥＳ（株）,ｅｍｋａ＆ＳＣＩＲＥＱ（株）（2017.11）,ｅｍｋａ　ＴＥＣＨＮＯＬＯＧＩＥＳ　Ｊａｐａｎ,532-0011,大阪府大阪市淀川区西中島３－１０－１２　サムティ西中島ビル４階,06-6476-7135,http://www.emkatech.jp/,,生理学，薬理学，毒性学分野の前臨床試験用システム機器の販売・サポート,,,,,201400,5,34.7278015,135.5001984
11224090,490044,食料品,未上場,ダンデライオンチョコレートジャパン,Ｄａｎｄｅｌｉｏｎ　Ｃｈｏｃｏｌａｔｅ　Ｊａｐａｎ（株）,,Ｄａｎｄｅｌｉｏｎ　Ｃｈｏｃｏｌａｔｅ　Ｊａｐａｎ　Ｋ．Ｋ．,111-0051,東京都台東区蔵前４－１４－６,03-5833-7271,https://dandelionchocolate.jp/,,チョコレート製造，チョコレートおよびチョコレート加工品販売，カカオ豆の輸入および販売，カフェの経営,,,,,201505,30,35.70363580000001,139.7896746
11202380,490045,情報・システム・ソフト,未上場,ロケットソフトウェアジャパン,ロケットソフトウェアジャパン（株）,,Ｒｏｃｋｅｔ　Ｓｏｆｔｗａｒｅ　Ｊａｐａｎ　Ｌｔｄ．,220-0012,神奈川県横浜市西区みなとみらい３－６－３　ＭＭパークビル４階,045-670-8900,https://www.rocketsoftware.com/ja/,,ＩＢＭ製大型コンピューター向けソフトウェア製品の開発（データ管理・システム管理・システム制御・セキュリティー）,,,,,201504,"1,835",35.4585635,139.6326171
11201940,490048,電気機器卸売,未上場,リーデルコミュニケーションズジャパン,Ｒｉｅｄｅｌ　Ｃｏｍｍｕｎｉｃａｔｉｏｎｓ　Ｊａｐａｎ（株）,,Ｒｉｅｄｅｌ　Ｃｏｍｍｕｎｉｃａｔｉｏｎｓ　Ｊａｐａｎ　Ｋ．Ｋ．,150-0036,東京都渋谷区南平台町７－９　ＤＥＮ　ＦＬＡＴ南平台１０１,03-6233-7674,https://www.riedel.net/,,放送局，コンサートホール，劇場で用いられるオーディオ・ビデオ機器の輸入販売,,,,,201506,500,35.6532774,139.698297
11201950,490050,コンサルティング,未上場,ディアラスコンサルティングジャパン,ディアラス・コンサルティング・ジャパン（株）,,Ｄｅａｌｌｕｓ　Ｃｏｎｓｕｌｔｉｎｇ　Ｊａｐａｎ　Ｋ．Ｋ．,105-6415,東京都港区虎ノ門１－１７－１　虎ノ門ヒルズビジネスタワー１５階,03-6860-8288,https://www.deallus.co.jp/,,医薬品・ライフサイエンス業界に特化した経営コンサルティング,,,,,201504,5,35.6678347,139.7500377
11201960,490051,他金融,未上場,マニュライフファイナンシャルアドバイザーズ,マニュライフ・ファイナンシャル・アドバイザーズ（株）,エムエフエー設立準備（株）（2018.12）,Ｍａｎｕｌｉｆｅ　Ｆｉｎａｎｃｉａｌ　Ａｄｖｉｓｏｒｓ　Ｃｏ．,106-6237,東京都港区六本木３－２－１　六本木グランドタワー３７階,03-4233-7900,https://www.mfa.co.jp/,,生命保険の募集に関する業務，損害保険代理業務，金融商品仲介業，その他上記に関する附帯業務,,,,,201808,100,35.6645869,139.7377776
11202610,490053,広告,未上場,コウラクジャパン,（株）行楽ジャパン,,Ｋｏｒａｋｕ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0032,東京都中央区八丁堀３－１８－６　ＰＭＯ八丁堀３４階,03-6275-2938,https://kouraku-japan.jp/,,中国の知的富裕層に向け，日本の情報を発信するメディアの日本法人として，日本の自治体や企業のニーズに合わせたコンテンツ等を提供し，ＰＲの効果を高める,,,,,200706,60,35.6747868,139.7762766
11202070,490054,情報・システム・ソフト,未上場,ニホンナブトール,日本ナブトール（株）,,ＮＡＶＴＯＲ　Ｊａｐａｎ　Ｋ．Ｋ．,220-0012,神奈川県横浜市西区みなとみらい３－６－１　みなとみらいセンタービル１９階,050-5357-6030,https://www.navtor.com/,,水路図誌等航海情報の頒布および航海用ナビゲーションシステムの販売プロモーション,,,,,201508,5,35.45768,139.6332995
11224100,490055,電気機器,未上場,ダブリュダブリュエスジャパン,ＷＷＳ－ＪＡＰＡＮ（株）,,ＷＷＳ－ＪＡＰＡＮ　Ｋ．Ｋ．,602-0054,京都府京都市上京区飛鳥井町２５５－１０　今出川永縄ビル２階,075-223-3570,http://wws-japan.co.jp/,,水力発電設備製造・販売・アフターケア，水力発電設備設計・施工・保守管理・リプレース等の業務，水力発電事業の管理運営等,,,,,201503,5,35.0298487,135.7527926
11251840,490056,他サービス,未上場,アルマックファーマシューティカルサービス,アルマック・ファーマシューティカル・サービス（株）,,Ａｌｍａｃ　Ｐｈａｒｍａｃｅｕｔｉｃａｌ　Ｓｅｒｖｉｃｅｓ　Ｋ．Ｋ．,105-6329,東京都港区虎ノ門１－２３－１　虎ノ門ヒルズ森タワー２９階,03-4233-9178,https://almacgroup.jp/,,治験薬物流（梱包・冷蔵輸送等）や新薬開発製剤分析・開発プログラム支援,,,,,201207,0,35.6668216,139.7494178
11249920,490057,他サービス,未上場,ゴーフリュエント,ＧＯＦＬＵＥＮＴ（株）,,ｇｏＦＬＵＥＮＴ　Ｋ．Ｋ．,103-0013,東京都中央区日本橋人形町３－４－７　三勝ビル３階,03-6459-0367,https://www.gofluent.com/jp-jp/,,法人向けオンライン語学学習,,,,,201004,10,35.68638079999999,139.7810668
11224390,490058,情報・システム・ソフト,未上場,ガムガムジャパン,ＧｕｍＧｕｍ　Ｊａｐａｎ（株）,,ＧｕｍＧｕｍ　Ｊａｐａｎ　Ｋ．Ｋ．,100-0005,東京都千代田区丸の内１－６－５　丸の内北口ビルディング　ＷｅＷｏｒｋ,050-1745-0198,https://japan.gumgum.com/,,Ｗｅｂコンテンツ内の単語・文章・画像などをＡＩで解析し，文脈に適した広告の配信，インターネット広告技術の提供,,,,,201707,10,35.6839599,139.7668803
11224110,490059,精密機器卸売,未上場,エイデータテクノロジージャパン,エイデータテクノロジージャパン（株）,,ＡＤＡＴＡ　Ｔｅｃｈｎｏｌｏｇｙ　ＪＡＰＡＮ　Ｃｏ．，　Ｌｔｄ．,101-0021,東京都千代田区外神田６－１３－１０　プロステック秋葉原９階,03-5807-0011,https://www.adata.com/jp,,ＤＲＡＭモジュール，ＵＳＢフラッシュドライブ，メモリカード，ソリッドステートドライブ，ポータブルハードドライブを含む完璧なメモリソリューションを提供,,,,,201408,300,35.7031967,139.7710519
11202390,490062,不動産,未上場,メトロレジデンシィズジャパン,ＭｅｔｒｏＲｅｓｉｄｅｎｃｅｓ　Ｊａｐａｎ（株）,,ＭｅｔｒｏＲｅｓｉｄｅｎｃｅｓ　Ｊａｐａｎ　Ｋ．Ｋ．,107-0052,東京都港区赤坂９－２－１３　ｎｉｎｅｔｙｔｗｏ１３－３０３号,03-4405-5226,https://metroresidences.com/jp/,,サービスアパートメントの予約サイトの運営および自社物件の運営（賃貸）,,,,,201703,25,35.6680481,139.7321217
11201970,490063,情報・システム・ソフト,未上場,パテントサイトジャパン,（株）ＰａｔｅｎｔＳｉｇｈｔ　Ｊａｐａｎ,,ＰａｔｅｎｔＳｉｇｈｔ　Ｊａｐａｎ　Ｉｎｃ．,106-0044,東京都港区東麻布１－９－１５　東麻布一丁目ビル６階,03-4405-3481,https://www.patentsight.com/,,特許分析ソフトウェアサービスおよび特許分析コンサルティングサービスの提供,,,,,201710,9,35.65764670000001,139.7441667
11224120,490064,情報・システム・ソフト,未上場,ペガジャパン,ペガジャパン（株）,,Ｐｅｇａ　Ｊａｐａｎ　Ｋ．Ｋ．,102-0093,東京都千代田区平河町１－１－１　平河町コート８階,03-3221-2455,https://www.pega.com/ja,,セールス，マーケティング，サービス，および経営のための戦略的アプリケーション（適応型クラウドアーキテクチャーソフトウェア）の提供,,,,,201101,11,35.6831721,139.7414518
11224130,490065,情報・システム・ソフト,未上場,セキュアワークス,セキュアワークス（株）,ＳｅｃｕｒｅＷｏｒｋｓ　Ｊａｐａｎ（株）（2019.11）,ＳｅｃｕｒｅＷｏｒｋｓ　Ｋ．Ｋ．,100-8159,東京都千代田区大手町１－２－１　ＯｔｅｍａｃｈｉＯｎｅタワー１７階,03-4400-9373,https://www.secureworks.jp/,,インテリジェンス主導型の情報セキュリティソリューションを提供,,,,,201505,61,35.6879122,139.7631803
11202080,490066,情報・システム・ソフト,未上場,スキーデータ,スキーデータ合同会社,スキーデータ（株）（2020.12）,ＳＫＩＤＡＴＡ　Ｇ．Ｋ,101-0047,東京都千代田区内神田１－４－２　大手町ポイントビル５階,03-3294-2200,https://www.skidata.com/,,スキーリゾート，レジャー施設，テーマパーク，ショッピングセンター，空港，スタジアム等へのアクセスや来場者管理のためのハード・ソフトウェア製品を提供,,,,,200805,60,35.6900232,139.7654675
11249930,490067,他サービス,未上場,ホフマンジャパン,ホフマンジャパン（株）,,Ｈｏｆｆｍａｎ　Ｊａｐａｎ　Ｋ．Ｋ．,104-0031,東京都中央区京橋２－７－１４　ビュレックス京橋４０１,03-5159-5750,https://www.hoffman.com/,,国内外の企業や組織の広報戦略立案と実行，マーケティングサポートなどの業務を手がける,,,,,200009,10,35.6768545,139.7713181
11202620,490071,コンサルティング,未上場,クヌルジャパン,Ｋｎｏｅｌｌ　Ｊａｐａｎ（株）,,Ｋｎｏｅｌｌ　Ｊａｐａｎ　Ｋ．Ｋ．,103-0027,東京都中央区日本橋２－１６－４　ＷＯＲＫ　ＢＡＳＥ　Ｎｉｈｏｍｂａｓｈｉ　８・９階,03-6262-5485,https://www.knoell.jp/jp/,,世界各国における工業化学品，農薬，ヘルスケア分野に関する法規制調査，登録戦略コンサルテーション，および登録代行等,,,,,201601,1,35.6798733,139.7757202
11201980,490073,精密機器卸売,未上場,バイタログラフジャパン,バイタログラフ・ジャパン（株）,,Ｖｉｔａｌｏｇｒａｐｈ　Ｊａｐａｎ　Ｋ．Ｋ．,103-0023,東京都中央区日本橋本町４－７－１０,03-6737-9177,https://vitalograph.jp/,,肺機能の診断を行うスパイロメーターの輸入販売,,,,,201601,10,35.6899224,139.7751357
11202400,490076,映像・音楽,未上場,テジックス,ＴＥＪＩＸ（株）,,ＴＥＪＩＸ　ＫＫ,405-0061,山梨県笛吹市一宮町石１３４２－１,03-4579-5843,https://www.tejix.com/jp/,,テーマパークの音響・照明・映像システムのデザイン構築および電気通信工事の請負，音声・映像作品の制作，オーディオ機器の販売,,,,,201306,5,35.6393936,138.7113195
11112410,490078,旅行,未上場,エルワイエイチアイエストラベル,ＬＹ－ＨＩＳトラベル（株）,,ＬＹ－ＨＩＳ　ＣＯ．，　ＬＴＤ,104-0033,東京都中央区新川１－２２－１１　茅場町イーストスクエア９階,03-6699-8103,http://www.ly-his.com/,,中国発海外旅行の現地受け入れを担うインバウンド旅行会社,,,,,201512,50,35.6773521,139.7851425
11202100,490081,その他卸売,未上場,バキュテックジャパン,ｖａ－Ｑ－ｔｅｃ　Ｊａｐａｎ合同会社,,ｖａ－Ｑ－ｔｅｃ　Ｊａｐａｎ　Ｇ．Ｋ．,105-0001,東京都港区虎ノ門５－１３－１　虎ノ門４０ＭＴビル７階,－,https://va-q-tec.com/,,真空断熱パネル，蓄冷・蓄熱材，温度管理の可能な輸送コンテナなどを輸入販売,,,,,201704,"2,500",35.6633809,139.7457635
11202630,490082,輸送用機器卸売,未上場,アウマエンジニアドプロダクト,アウマ・エンジニアド・プロダクト（株）,,ＡＵＭＡ　ＥＮＧＩＮＥＥＲＥＤ　ＰＲＯＤＵＣＴＳ，　Ｋ．Ｋ．,220-6009,神奈川県横浜市西区みなとみらい２－３－１　クイーンズタワーＡ棟９０７－Ｂ,045-319-6167,https://www.bocar.com/,,自動車用アルミダイキャスト，重力鋳造，樹脂成型，および加工，組立等の製品・サービス提供や，技術調査，開発サポート，人材派遣等,,,,,201512,21,35.4557834,139.6330448
11202230,490083,情報・システム・ソフト,未上場,オキナワハイシンク,（株）沖縄ハイシンク,,Ｏｋｉｎａｗａ　Ｈｉ－Ｔｈｉｎｋ　Ｃｏｒｐ．,904-2234,沖縄県うるま市州崎１４－２９　沖縄ＩＴ津梁パーク企業集積施設６号棟,098-989-8830,http://www.ohcc.co.jp/,,ソフトウェア開発・保守（ニアショア開発），ＩＴサービス業務，データセンター業務,,,,,201508,400,26.3404041,127.8633107
11202410,490084,情報・システム・ソフト,未上場,ハイシンクソウケン,（株）ハイシンク創研,,Ｌａｂｏｒａｔｏｒｙ　ｏｆ　Ｈｉ－Ｔｈｉｎｋ　Ｃｏｒｐ．,600-8815,京都府京都市下京区中堂寺粟田町９１　京都リサーチパーク９号館７階,075-322-7088,https://www.lhcc.co.jp/,［オフィス］　大阪,製造業，社会システム向けソリューションの研究開発，受託開発，構築・販売，ＩＴ通信インフラ構築，ＩＴ労働者派遣,,,,みずほ，京都,201610,90,34.9955939,135.7372269
11202640,490085,他サービス,未上場,ディーシージェイ,ディーシージェイ（株）,,ＤＣＪ　Ｃｏ．，　Ｌｔｄ．,999-0134,山形県東置賜郡川西町大字下小松２７２２－１,0238-33-9471,http://dc-japan.jp/,,第三者ソフトウェア動作検証サービス，ロゴ認証支援サービス，韓国ＫＣマーク認証支援サービス，テスト自動化　ソリューションＭＡＴの提供等,,,,,201608,80,38.0308614,140.0543388
11241500,490086,他サービス,未上場,クレディセイフキギョウジョウホウ,（株）クレディセイフ企業情報,,Ｃｒｅｄｉｔｓａｆｅ　Ｊａｐａｎ　Ｋ．Ｋ．,812-0036,福岡県福岡市博多区上呉服町１－８,03-4588-2070,https://www.creditsafe.com/,,企業信用調査，オンラインによる企業情報サービスの提供,,,,,201609,10,33.5968179,130.4113906
11202770,490087,精密機器卸売,未上場,コンメッドジャパン,コンメッド・ジャパン（株）,,Ｃｏｎｍｅｄ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0004,東京都港区新橋５－２０－４　新虎サウスビル８階,03-6435-8170,https://www.conmed.com/ja/,,医療機器の輸入販売,,,,,201603,‥,35.6634122,139.7538479
11201990,490089,情報・システム・ソフト,未上場,ティーエムエーソリューションズジャパン,ＴＭＡ　Ｓｏｌｕｔｉｏｎｓ　Ｊａｐａｎ（株）,,ＴＭＡ　Ｓｏｌｕｔｉｏｎｓ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0004,東京都港区新橋５－２７－１　パークプレイス４階,03-6432-4994,https://www.tmasolutions.co.jp/,,テレコムネットワーク・ビッグデータ分析＆ＡＩ・ＣＲＭ＆ＥＲＰ，ＩｏＴ＆組み込み関連ソフトウェアをベトナムで安価に開発する事業を展開,,,,,200611,10,35.6629158,139.7547158
11202650,490090,航空,未上場,シルクウエイウエストエアラインズエルエルシートウキョウシテン,Ｓｉｌｋ　Ｗａｙ　Ｗｅｓｔ　Ａｉｒｌｉｎｅｓ　ＬＬＣ（東京支店）,,Ｓｉｌｋ　Ｗａｙ　Ｗｅｓｔ　Ａｉｒｌｉｎｅｓ　ＬＬＣ，　Ｔｏｋｙｏ　Ｏｆｆｉｃｅ,105-0003,東京都港区西新橋１－１８－６　クロスオフィス内幸町１３階,03-6206-6195,https://silkwaywest.com/home/,,航空貨物事業,,,,,201506,－,35.6677834,139.7533903
11241860,490091,海運,未上場,オリエントオーバーシーズコンテナラインリミテッドニホンシシャ,Ｏｒｉｅｎｔ　Ｏｖｅｒｓｅａｓ　Ｃｏｎｔａｉｎｅｒ　Ｌｉｎｅ　Ｌｉｍｉｔｅｄ（日本支社）,,Ｏｒｉｅｎｔ　Ｏｖｅｒｓｅａｓ　Ｃｏｎｔａｉｎｅｒ　Ｌｉｎｅ　Ｌｉｍｉｔｅｄ，　Ｊａｐａｎ　Ｂｒａｎｃｈ,141-0032,東京都品川区大崎１－１１－２　ゲートシティ大崎イーストタワー８階,03-3493-6001,https://www.oocl.com/,,国際コンテナ輸送，物流等,,,,,‥,－,35.6186335,139.7319993
11202000,490092,その他卸売,未上場,ジーブイエスジャパン,ＧＶＳジャパン（株）,,ＧＶＳ　Ｊａｐａｎ　Ｋ．Ｋ．,160-0023,東京都新宿区西新宿７－１０－１２　ＫＫＤビル４階,03-5937-1447,https://gvsjapan.co.jp/,,ヘルスケア，ライフサイエンス，自動車，家電製品，防塵・防護マスク，商業および産業用濾過材の各分野で使用されるフィルターとコンポーネントを輸入販売,,,,,201203,80,35.6941508,139.6982172
11241980,490094,情報・システム・ソフト,未上場,ドキュサインジャパン,ドキュサイン・ジャパン（株）,,ＤｏｃｕＳｉｇｎ　Ｊａｐａｎ　Ｋ．Ｋ．,105-6035,東京都港区虎ノ門４－３－１　城山トラストタワー３５階,03-4577-9801,https://www.docusign.jp/,,紙文書の削減に寄与するＤＴＭ（デジタル・トランザクション・マネジメント）と電子署名のプラットフォームの提供,,,,,201505,80,35.6646397,139.7430889
11249450,490095,情報・システム・ソフト,未上場,キューナップ,ＱＮＡＰ（株）,,ＱＮＡＰ　Ｋ．Ｋ．,116-0002,東京都荒川区荒川７－５０－９　センターまちや５０２Ｄ号室,03-5901-9735,https://www.qnap.com/,,包括的な広範囲の最先端ネットワークアタッチトストレージ（ＮＡＳ）およびビデオ監視ソリューションを提供,,,,,201510,‥,35.742318,139.7806717
11250970,490097,情報・システム・ソフト,未上場,ドゥルーバ,Ｄｒｕｖａ合同会社,,Ｄｒｕｖａ　Ｇ．Ｋ．,100-0004,東京都千代田区大手町１－９－２　大手町フィナンシャルシティグランキューブ３階グローバルビジネスハブ東京ＢＤ３４２,03-6890-8667,https://www.druva.com/,,ＰＣやモバイル端末向けに，処理スピードが速く，独自の暗号化技術でセキュリティを強化したデータのバックアップソリューションを提供,,,,,201602,5,35.6887187,139.7648682
11202660,490100,情報・システム・ソフト,未上場,インフィニダットジャパン,Ｉｎｆｉｎｉｄａｔ　Ｊａｐａｎ合同会社,,ＩＮＦＩＮＩＤＡＴ　Ｊａｐａｎ　Ｇ．Ｋ．,100-0004,東京都千代田区大手町１－９－２　大手町フィナンシャルシティグランキューブ３階,03-4243-6343,https://www.infinidat.com/,,革新的アーキテクチャーによるハイパースケール・ストレージシステムを企業向けに提供,,,,,201601,‥,35.6884052,139.7647492
11202670,490103,情報・システム・ソフト,未上場,ニューメリックスジャパン,ニューメリックス・ジャパン（株）,,Ｎｕｍｅｒｉｘ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,100-0005,東京都千代田区丸の内１－６－５,03-4545-2180,https://www.numerix.com/,,トレーディング・リスク管理のための革新的テクノロジーおよびリアルタイムのインテリジェンス機能を備えたソリューションを金融機関やＳＩｅｒ等へ提供,,,,,200106,10,35.6839569,139.7668878
11224140,490107,情報・システム・ソフト,未上場,ネクストドライブ,ＮｅｘｔＤｒｉｖｅ（株）,,ＮｅｘｔＤｒｉｖｅ　ＫＫ,106-0031,東京都港区西麻布３－１９－２２,03-6432-9616,https://www.nextdrive.io/jp/home-jp/,,ＩｏＴ分野向け無線ネットワーク電子機器およびセンサーデバイス製品開発，ＩｏＴサービス向けソリューションやＨＥＭＳソリューションの開発，販売および提供,,,,,201701,30,35.6599991,139.7262384
11202420,490109,情報・システム・ソフト,未上場,ザンルージャパン,（株）Ｚａｎｒｏｏ　Ｊａｐａｎ,,Ｚａｎｒｏｏ　Ｊａｐａｎ，　（Ｋ．Ｋ．）,104-0031,東京都中央区京橋３－３－１３　平和ビル３号館３階,03-5324-2817,https://zanroo-japan.com/,,ＡＳＥＡＮ地区中心に，ＳＮＳやブログ等のローカルメディア等から，現地消費者の投稿内容などを統合的に収集して解析するツール「Ｚａｎｒｏｏ」の販売,,,,,201704,5,35.6756199,139.7681032
11202680,490110,情報・システム・ソフト,未上場,シンフォニーコミュニケーションサービシーズジャパン,Ｓｙｍｐｈｏｎｙ　Ｃｏｍｍｕｎｉｃａｔｉｏｎ　Ｓｅｒｖｉｃｅｓ　Ｊａｐａｎ合同会社,,Ｓｙｍｐｈｏｎｙ　Ｃｏｍｍｕｎｉｃａｔｉｏｎ　Ｓｅｒｖｉｃｅｓ　Ｊａｐａｎ　Ｇ．Ｋ．,100-0004,東京都千代田区大手町１－９－２　大手町フィナンシャルシティグランキューブ３階,－,https://symphony.com/ja/,,金融機関・組織と顧客とをつなぐクラウドベースのメッセージングおよびコラボレーションプラットフォーム（日本語版）を提供,,,,,201711,‥,35.6884052,139.7647492
11202690,490111,精密機器卸売,未上場,エムジーアイテックジャパン,ＭＧＩ　Ｔｅｃｈ　Ｊａｐａｎ（株）,日本華大智造科技（株）（2021.11）,ＭＧＩ　Ｔｅｃｈ　Ｊａｐａｎ　Ｋ．Ｋ．,104-6591,東京都中央区明石町８－１　聖路加タワー３５階,03-6260-6398,https://jp.mgi-tech.com,,医療用機械器具販売，次世代シーケンサーの販売,,,,,201712,500,35.6669425,139.7784923
11202430,490112,パルプ・紙,未上場,ダディーズチョイスジャパン,ＤＡＤＤＹ’Ｓ　ＣＨＯＩＣＥ　ＪＡＰＡＮ（株）,,ＤＡＤＤＹ’Ｓ　ＣＨＯＩＣＥ　ＪＡＰＡＮ　Ｋ．Ｋ．,658-0032,兵庫県神戸市東灘区向洋町中１－１７　Ａｓｉａ　Ｏｎｅ　Ｃｅｎｔｅｒ　１００１,078-200-5302,http://www.daddychoice.com.cn/,,紙おむつ等ベビー用品の研究開発・製造・販売等,,,,,201707,500,34.6906128,135.2699905
11202020,490113,その他卸売,未上場,コパンジャパン,コパンジャパン（株）,,ＣＯＰＡＮ　Ｊａｐａｎ　Ｃｏ．Ｌｔｄ．,650-0047,兵庫県神戸市中央区港島南町５－５－２　神戸国際ビジネスセンタービル６階,078-599-9460,http://japanproducts.copangroup.com/,,微生物学的検査の効率を改善するＬＢＭ　（Ｌｉｑｕｉｄ　Ｂａｓｅｄ　Ｍｉｃｒｏｂｉｏｌｏｇｙ）製品群の販売,,,,,201803,10,34.6573393,135.2166823
11202030,490116,電気機器,未上場,オックスジャパン,ＡＵＸ　ＪＡＰＡＮ（株）,,ＡＵＸ　Ｊａｐａｎ　Ｉｎｓｔｉｔｕｔｅ，　（Ｋ．Ｋ．）,658-0032,兵庫県神戸市東灘区向洋町中１－１７　Ａｓｉａ　Ｏｎｅ　Ｃｅｎｔｅｒ　１００２,078-803-8200,http://www.auxgroup.com/,,空調機器および家電製品の設計・研究,,,,,201805,80,34.6906128,135.2699905
11202700,490117,その他卸売,未上場,グリップルジャパン,グリップルジャパン（株）,,Ｇｒｉｐｐｌｅ　Ｊａｐａｎ　Ｋ．Ｋ．,652-0845,兵庫県神戸市兵庫区築地町２－５７,078-681-2121,https://www.gripple.com/,,建築・建設資材（ワイヤ，チャネル材，アンカー他）の開発・輸入・販売,,,,,201810,5,34.6652826,135.1792186
11241870,490119,コンサルティング,未上場,イノハーブインターナショナル,（株）イノハーブインターナショナル,,ＩＮＯＨＥＲＢ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＣＯ．，　ＬＴＤ．,651-0086,兵庫県神戸市中央区磯上通４－１－１４　三宮スカイビル７階,078-777-5698,https://www.inoherb.com/,,化粧品関連情報の収集および経営コンサルティング等,,,,,201712,10,34.6924829,135.199985
11202780,490126,他サービス,未上場,ジョブサポートパワー,ジョブサポートパワー（株）,,ＪＯＢ　ＳＵＰＰＯＲＴ　ＰＯＷＥＲ　ＣＯ．，ＬＴＤ,190-0012,東京都立川市曙町２－３４－７　ファーレイーストビル８階,042-522-0395,https://www.mpg-jsp.com/,,障害者への雇用支援と障害者募集企業への職業紹介等,,,,,200101,10,35.7021559,139.4147554
11202440,490127,電気機器卸売,未上場,センショク,鮮食（株）,,ＳＥＮＳＨｉＯＫＵ　ＣＯ．ＬＴＤ,540-0011,大阪府大阪市中央区農人橋２－１－３５,06-4301-3633,,,真空急速冷却機や異物除去洗浄機等の食品向け電気製品を輸入・販売・開発・研究・製造,,,,,201807,6,34.6810834,135.513847
11202450,490128,精密機器卸売,未上場,ニホンエバテック,日本エバテック（株）,,Ｅｖａｔｅｃ　Ｊａｐａｎ　Ｌｔｄ．,541-0041,大阪府大阪市中央区北浜３－１－２１　松崎ビル８階,06-4708-8750,https://www.evatecnet.com/,,薄膜蒸着システムなど半導体製造装置を輸入販売,,,,,201807,5,34.6925951,135.5016437
