ＴＫＣ,会社コード,業種名,公開有無,フリガナ,和文社名,旧会社名,英文社名,郵便番号,住所,電話,ＵＲＬ,営業所等,事業内容,仕入先,販売先,ブランド,取引銀行,設立年月,資本金,lat,lon
11032510,410192,他サービス,未上場,ピコインターナショナル,ピコ・インターナショナル（株）,,Ｐｉｃｏ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｌｔｄ．,103-0011,東京都中央区日本橋大伝馬町６－５　岩清日本橋ビル６階,03-3808-0891,https://jp.pico.com/ja/,,世界各国での展示会・各種イベント・常設施設・店舗等の空間デザイン・設計施工管理全般,,,,,198904,10,35.6895833,139.7789092
11089790,410193,投資業等,未上場,ケーケーアールジャパン,（株）ＫＫＲジャパン,,ＫＫＲ　Ｊａｐａｎ　Ｌｔｄ．,100-0005,東京都千代田区丸の内２－１－１　明治安田生命ビル１１階,03-6268-6000,https://www.kkr.com/ja/,,投資業,,,,,200509,10,35.6791077,139.7621731
11032950,410195,投信・投資顧問,未上場,ブラックストーングループジャパン,ブラックストーン・グループ・ジャパン（株）,,Ｔｈｅ　Ｂｌａｃｋｓｔｏｎｅ　Ｇｒｏｕｐ　Ｊａｐａｎ　Ｋ．Ｋ．,100-6310,東京都千代田区丸の内２－４－１　丸の内ビルディング１０階,03-4577-8400,https://www.blackstone.com/,,金融商品取引業,,,,,200705,485,35.6811829,139.7637704
11073950,410199,医薬品,未上場,スキャンポファーマ,スキャンポファーマ合同会社,（株）スキャンポファーマ（2014.12）,ＳＵＣＡＭＰＯ　ＰＨＡＲＭＡ，　ＬＬＣ,100-0004,東京都千代田区大手町２－６－４　常盤橋タワー９階,－,https://www.mallinckrodt.com/,,医薬品開発,,,,,200209,299,35.6844018,139.7704367
11106020,410200,他サービス,未上場,ペリージョンソンラボラトリーアクレディテーションインクニホンシシャ,ペリージョンソンラボラトリーアクレディテーションインク（日本支社）,,Ｐｅｒｒｙ　Ｊｏｈｎｓｏｎ　Ｌａｂｏｒａｔｏｒｙ　Ａｃｃｒｅｄｉｔａｔｉｏｎ，　Ｉｎｃ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,150-0012,東京都渋谷区広尾１－１－３９　恵比寿プライムスクエアタワー９階,03-5774-9690,http://www.pjla.jp,,試験所・校正機関の品質管理システムや検査技術，能力に関するＩＳＯなど国際規格の認証業務,,,,,200904,－,35.650109,139.7125988
11089800,410203,情報・システム・ソフト,未上場,イーロックジャパン,イーロックジャパン（株）,,ｅ－Ｌｏｃｋ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,150-0001,東京都渋谷区神宮前２－１３－１８　木村ビル２階,03-6277-1269,https://www.elock.co.jp/,,ＩＴセキュリティ製品の開発・販売他,,,,,200606,‥,35.6750606,139.7121799
11073960,410204,情報・システム・ソフト,未上場,エーディーリンクジャパン,ＡＤＬＩＮＫジャパン（株）,,ＡＤＬＩＮＫ　Ｔｅｃｈｎｏｌｏｇｙ　Ｊａｐａｎ　Ｃｏｒｐ．,101-0045,東京都千代田区神田鍛冶町３－７－４　ＫＤＸ神田駅前ビル４階,03-4455-3722,https://www.adlinktech.com/jp/,,ＡＤＬＩＮＫ　Ｔｅｃｈｎｏｌｏｇｙ　Ｉｎｃ．全製品およびその半導体部品，周辺機器，ソフトウェアに関連する販売・輸出入他,,,,,200704,98,35.6931919,139.7704195
11031930,410205,情報・システム・ソフト,未上場,サピエンスジャパン,サピエンス・ジャパン（株）,,Ｓａｐｉｅｎｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,220-6217,神奈川県横浜市西区みなとみらい２－３－５　クイーンズタワーＣ　１７階,045-682-4777,https://www.sapiens.co.jp/pages/50/,,ローコード開発ツール「Ｓａｐｉｅｎｓ」等のライセンス保守・管理,,,,,199301,60,35.4570611,139.6341773
11032210,410206,電気機器卸売,未上場,コーネットソリューションズ,コーネットソリューションズ（株）,日本コーネット・テクノロジー（株）（2019.10）,Ｃｏｒｎｅｔ　Ｓｏｌｕｔｉｏｎｓ　Ｋ．Ｋ．,110-0015,東京都台東区東上野１－１４－５　Ｕ＆Ｍビル６階,03-5817-3655,https://www.cornet-solutions.co.jp/,,欧州最先端の情報通信機器の輸入販売，サポートおよびマーケティング，ネットワークインテグレーション，コンサルティング等,,,,,199806,25,35.708057,139.7767227
11031940,410207,機械卸売,未上場,ハムジャパン,ハムジャパン（株）,,ＨＡＭ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,144-0052,東京都大田区蒲田４－２９－５　高千穂ビル４階,03-3739-8686,http://www.ham-japan.com/,,超硬精密ドリル，ルーター，エンドミル，その他関連製品の販売,,,,,199405,30,35.5607697,139.7202797
11223950,410208,情報・システム・ソフト,未上場,モノタイプ,Ｍｏｎｏｔｙｐｅ（株）,,Ｍｏｎｏｔｙｐｅ　Ｋ．Ｋ．,102-0076,東京都千代田区五番町１－９　ＭＧ市ヶ谷ビル５階,03-5275-6251,https://www.monotype.com/jp,,フォントテクノロジーの提供,,,,,200412,10,35.6908088,139.7364029
11032220,410209,情報・システム・ソフト,未上場,ブランコジャパン,（株）ブランコ・ジャパン,,Ｂｌａｎｃｃｏ　Ｊａｐａｎ　Ｉｎｃ．,107-0062,東京都港区南青山２－２３－８　外苑ビル５階,03-5772-7491,https://www.blancco.com/,,日本国内・アジア地域におけるＩＴ機器のデータ消去ソフトの販売ならびに付随サービスの提供,,,,,201004,10,35.670448,139.7186485
11032230,410210,電気機器卸売,未上場,リーグルジャパン,リーグルジャパン（株）,,Ｒｉｅｇｌ　Ｊａｐａｎ　Ｌｔｄ．,164-0013,東京都中野区弥生町５－１１－２９　フジビル２階,03-3382-7340,https://www.riegl-japan.co.jp/,,２Ｄ・３Ｄレーザースキャナーおよび距離・速度測定器の輸入販売,,,,,199702,10,35.6876192,139.6687871
11032380,410217,電気機器卸売,未上場,ザシーモンカンパニーニホンシシャ,ザ・シーモン・カンパニー（日本支社）,,Ｔｈｅ　Ｓｉｅｍｏｎ　Ｃｏｍｐａｎｙ，　Ｊａｐａｎ　Ｂｒａｎｃｈ,105-0003,東京都港区西新橋１－１８－６　クロスオフィス内幸町,03-3539-4511,https://www.siemon.com/jp/,,ネットワークケーブリングソリューション，それに関連する製品のデザイン，製作，販売およびサポート,,,,,200306,－,35.6677834,139.7533903
11045370,410221,情報・システム・ソフト,未上場,ホープラントウキョウ,（株）ホープラン東京,（株）潤和ソフトウェア東京（2013.4）,ＨｏｐｅＲｕｎ　Ｔｏｋｙｏ　Ｃｏ．，　Ｌｔｄ．,103-0024,東京都中央区日本橋小舟町８－６　Ｈ１Ｏ日本橋小舟町７０４,03-6458-5951,http://www.hoperun-tokyo.com/,,情報システムに関わるサービスの提供,,,,,200905,60,35.6858173,139.7785413
11106030,410225,情報・システム・ソフト,未上場,ニホンニューメリカルアルゴリズムズグループ,日本ニューメリカルアルゴリズムズグループ（株）,（株）アイリスエクスプローラーセンター（1998.6）,Ｎｉｈｏｎ　Ｎｕｍｅｒｉｃａｌ　Ａｌｇｏｒｉｔｈｍｓ　Ｇｒｏｕｐ　Ｋ．Ｋ．,104-0032,東京都中央区八丁堀４－９－９　八丁堀フロンティアビル２階,03-5542-6311,https://www.nag-j.co.jp/,,ソフトウェアの開発，販売，保守，コンサルティング,,,,,199405,10,35.6742307,139.7776215
11045380,410228,電気機器卸売,未上場,ニホンイントリピッドコントロールシステムズ,（株）日本イントリピッド・コントロール・システムズ,,Ｉｎｔｒｅｐｉｄ　Ｃｏｎｔｒｏｌ　Ｓｙｓｔｅｍｓ　Ｊａｐａｎ，　Ｋ．Ｋ．,164-0003,東京都中野区東中野１－５９－６　信菱ビル３階,03-5937-1523,http://www.intrepidcs.jp/,,車載用エレクトロニクス・コントロール・ユニット通信監視ツールの輸入販売・技術サポート,,,,,201002,5,35.7053218,139.6828814
11059510,410234,他サービス,未上場,シーシーアイシージャパン,ＣＣＩＣ・ＪＡＰＡＮ（株）,,ＣＣＩＣ　ＪＡＰＡＮ,103-0025,東京都中央区日本橋茅場町２－７－１　ＣＣＩＣビル,03-3662-2663,http://www.ccicjapan.com/,,中国国家質検総局指定のリサイクル原料および中古機械，電気設備船積前検査をはじめ日中両国に関わるさまざまな貨物の検査，査定,,,,,200506,30,35.679694,139.779225
11059530,410237,情報・システム・ソフト,未上場,レクージャパン,Ｒｅｋｏｏ　Ｊａｐａｎ（株）,,Ｒｅｋｏｏ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,150-0036,東京都渋谷区南平台町６－１１,－,http://www.rekoo.co.jp/,,ソーシャルゲームの企画・開発・サポート他,,,,,200910,20,35.6543031,139.6976571
11106040,410239,情報・システム・ソフト,未上場,アクロニスジャパン,アクロニス・ジャパン（株）,,Ａｃｒｏｎｉｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,106-6137,東京都港区六本木６－１０－１　六本木ヒルズ森タワー３７階,03-4572-2500,https://www.acronis.com/ja-jp/,,データ保護・サイバーセキュリティを統合したサイバープロテクションソリューションとサービスプロバイダー向けクラウドプラットフォームの提供,,,,,200809,3,35.6607345,139.7292066
11106050,410240,輸送用機器卸売,未上場,マセラティジャパン,マセラティジャパン（株）,,Ｍａｓｅｒａｔｉ　Ｊａｐａｎ　Ｌｔｄ．,108-0014,東京都港区芝５－３６－７　三田ベルジュビル,0120-965-120,https://www.maserati.co.jp/,,日本における伊マセラティ車と関連製品の輸入販売・サービス,,,,,201004,18,35.6448154,139.7448458
11089820,410243,情報・システム・ソフト,未上場,アクロリンクス,アクロリンクス（株）,,Ａｃｒｏｌｉｎｘ　Ｋ．Ｋ．,150-6018,東京都渋谷区恵比寿４－２０－３　恵比寿ガーデンプレイスタワー１８階,03-5789-5973,https://www.acrolinx.com/,,情報品質管理ソフトウェアの開発，販売事業を中心に，テクニカルコミュニケーション，翻訳，各種支援ツールのコンサルティング事業も展開,,,,,201001,10,35.6422106,139.7134456
11032520,410245,海運,未上場,リスカジャパン,ＬＩＳＣＲ　ＪＡＰＡＮ（株）,,ＬＩＳＣＲ　ＪＡＰＡＮ　ＫＫ,105-0014,東京都港区芝３－６－９　芝公園プラザビル４階,03-5419-7001,https://www.liscr-j.com/,,海運事業,,,,,200701,5,35.6520187,139.7492766
11032530,410249,精密機器卸売,未上場,パーセプトロンアジアパシフィック,パーセプトロン　アジア　パシフィック（株）,,Ｐｅｒｃｅｐｔｒｏｎ　Ａｓｉａ　Ｐａｃｉｆｉｃ　Ｌｔｄ．,171-0014,東京都豊島区池袋２－５４－１２　日宝池袋第一ビル４階,03-6240-9177,https://perceptron.com/,,自動車製造工程における非接触計測，パネル外観検査システムの販売および技術サポート,,,,,200207,53,35.7340956,139.7087088
11089840,410254,情報・システム・ソフト,未上場,ティーティーテックジャパン,ティーティーテックジャパン（株）,,ＴＴＴｅｃｈ　Ｊａｐａｎ　Ｃｏｒｐ．,450-0003,愛知県名古屋市中村区名駅南２－１４－１９　住友生命名古屋ビル２階,052-485-5898,https://www.tttech.com/,,ソフトウェア業,,,,,200200,99,35.1653817,136.8863928
11089850,410255,情報・システム・ソフト,未上場,ニホンファインアート,日本ファインアート（株）,,ＦｉｎｅＡｒｔ　Ｔｅｃｈｎｏｌｏｇｙ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,160-0023,東京都新宿区西新宿６－１６－６　新宿タツミビル１０階,03-5909-1888,https://www.fineart.co.jp/,,情報セキュリティソフトウェア製品の販売とサービス，各種認証（手書き・指紋）システムの販売,,,,,201010,50,35.6917166,139.6877474
11059540,410256,情報・システム・ソフト,未上場,トラベルポートサービセズリミテッドニホンシシャ,トラベルポート・サービセズ・リミテッド（日本支社）,,Ｔｒａｖｅｌｐｏｒｔ　Ｓｅｒｖｉｃｅｓ　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,141-0032,東京都品川区大崎１－１１－２　ゲートシティ大崎イーストタワー２３階,03-5740-0209,,,旅行会社向けの予約機器およびそれに関連するソフトウェア，ハードウェアの提供,,,,,199800,－,35.6186335,139.7319993
11032240,410259,精密機器卸売,未上場,ショパールジャパン,ショパールジャパン（株）,,Ｃｈｏｐａｒｄ　＆　Ｊａｐａｎ　Ｌｔｄ．,104-0061,東京都中央区銀座２－４－１４　ショパール　ビルディング,03-5524-8975,https://www.chopard.jp/,,高級宝飾品，時計の販売,,,,,200612,100,35.67385,139.7660242
11224500,410268,他製造業,未上場,ドリームインターナショナルリミテッドニホンシシャ,ＤＲＥＡＭ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　ＬＩＭＩＴＥＤ（日本支社）,,Ｄｒｅａｍ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｌｉｍｉｔｅｄ，　Ｊａｐａｎ　Ｂｒａｎｃｈ,104-0043,東京都中央区湊２－２－８　ＣＫビル６階,03-3553-0160,http://www.dream-i.com.hk,,玩具類および合成繊維の製造・販売,,,,,‥,－,35.6716541,139.7782519
11059560,410269,化学卸売,未上場,ハンファトタルジュシクフェサニッポンシテン,ハンファトタルジュシクフェサ（日本支店）,サムスントタルジュシクフェサ日本支店（2015.5）,Ｈａｎｗｈａ　Ｔｏｔａｌ　Ｐｅｔｒｏｃｈｅｍｉｃａｌ　Ｃｏ．，　Ｌｔｄ．，　Ｎｉｐｐｏｎ　Ｂｒａｎｃｈ,105-0001,東京都港区虎ノ門４－２－１２　虎ノ門４丁目ＭＴビル２号館９階,03-6369-6067,https://www.hanwha-total.com/,,合成樹脂，基礎留分化成製品，石油製品の輸入販売等,,,,,201410,－,35.6641737,139.7456066
11032250,410273,他サービス,未上場,モベルコミュニケーションズリミテッドニホンシテン,モベルコミュニケーションズリミテッド（日本支店）,,Ｍｏｂｅｌｌ　Ｃｏｍｍｕｎｉｃａｔｉｏｎｓ　Ｌｔｄ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,112-0004,東京都文京区後楽２－２３－７　宮田ビル４階Ｂ室,03-4550-1525,https://www.mobell.co.jp/,,情報通信機器のレンタル・販売サービス,,,,,200008,－,35.7076677,139.7437475
11089870,410276,電気機器卸売,未上場,アベルナテクノロジーズインクニホンシテン,Ａｖｅｒｎａ　Ｔｅｃｈｎｏｌｏｇｉｅｓ　Ｉｎｃ．（日本支店）,,Ａｖｅｒｎａ　Ｔｅｃｈｎｏｌｏｇｉｅｓ　Ｉｎｃ．，　Ｊａｐａｎ　Ｂｒａｎｃｈ,231-0004,神奈川県横浜市中区元浜町３－２１－２　ヘリオス関内ビル,045-222-3242,https://www.averna.com/en/home/,,通信・電子機器テストエンジニアリング事業,,,,,201004,－,35.4494029,139.6395902
11045410,410279,その他卸売,未上場,ジーモスジャパン,ジーモスジャパン（株）,,Ｇｍｏｒｓ　Ｊａｐａｎ　Ｃｏｒｐ．,130-0004,東京都墨田区本所１－１１－１４　ジーモスジャパンビル,03-6803-2026,https://www.gmors.co.jp/,,ゴム製品の提供,,,,,200906,50,35.7021816,139.7995494
11032270,410281,ゴム製品,未上場,アールエフディージャパン,アール・エフ・ディー・ジャパン（株）,,ＲＦＤ　Ｊａｐａｎ　Ｌｔｄ．,231-0801,神奈川県横浜市中区新山下３－７－２４,045-629-0055,http://www.rfd.co.jp/,,救命用いかだ，シューター，胴衣，浮器，浮き輪およびその付属部品の製造・輸出入ならびに国内販売,,,,,200106,85,35.4407984,139.665418
11224320,410289,情報・システム・ソフト,未上場,オートフォームジャパン,オートフォームジャパン（株）,,ＡｕｔｏＦｏｒｍ　Ｊａｐａｎ　Ｋ．Ｋ．,105-0021,東京都港区東新橋２－３－１７　ＭＯＭＥＮＴＯ　ＳＨＩＯＤＯＭＥ　３階,03-6459-0881,https://www.autoform.com/jp/,,自動車および鉄板プレスに特化したソフトウェア・ソリューションの開発・販売,,,,,200702,5,35.6621933,139.7581002
11032280,410290,情報・システム・ソフト,未上場,ハイシンクジャパン,（株）ハイシンクジャパン,（株）華信コンピュータージャパン（2016.4）,Ｊａｐａｎ　Ｈｉ－Ｔｈｉｎｋ　Ｃｏｒｐ．,108-0023,東京都港区芝浦３－２－１６　田町イーストビル６階,03-5439-5499,https://www.jhcc.co.jp/,,ソフトウェア開発事業,,,,みずほ，三菱ＵＦＪ，三井住友，さわやか信金,199909,180,35.6441133,139.7491568
11031950,410294,機械卸売,未上場,ステアージャパン,（株）ＳＴＥＥＲ　ＪＡＰＡＮ,,Ｓｔｅｅｒ　Ｊａｐａｎ　Ｃｏｒｐ．,101-0042,東京都千代田区神田東松下町１２－２　ＪＢＳＬ神田ビル８階,03-6206-4171,http://www.steerworld.com/sjc/,［テクニカルセンター］　横浜　［駐在員事務所］　タイ（バンコク）,樹脂混練押出用同方向回転２軸押し出し機およびその関連付属機器部品の輸出入,,国内石油化学メーカー，コンパウンドメーカー，カラーマスターバッチメーカー，食品メーカー,ＯＭｅｇａ、Ｍｅｇａ、Ｉｎｔｅｇｒａａｌ,みずほ,200507,236,35.69384420000001,139.7743735
11106060,410297,コンサルティング,未上場,ハンドジャパン,ハンドジャパン（株）,,Ｈａｎｄ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0031,東京都中央区京橋１－２－５　京橋ＴＤビル７階,03-6225-2985,http://hand-japan.co.jp/,,ＩＴ関連コンサルティング・アウトソーシングおよびシステム開発等,,,,,200708,30,35.67885460000001,139.770759
11032980,410299,広告,未上場,ベンチマークホスピタリティインターナショナルオブジャパンエルエルシー,ベンチマーク・ホスピタリティ・インターナショナル・オブ・ジャパン・エルエルシー,ベンチマークテック・コーポレーション（2008）,Ｂｅｎｃｈｍａｒｋ　Ｈｏｓｐｉｔａｌｉｔｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　ｏｆ　Ｊａｐａｎ,112-0002,東京都文京区小石川１－５－１　文京ガーデンノーステラスＮＴ４０２,03-5840-9802,https://www.tokyo-cc.co.jp/,,コンファレンスセンターの経営および運営他,,,,,200712,－,35.710461,139.7524608
11031820,410301,機械卸売,未上場,モールドマスターズ,モールド・マスターズ（株）,,Ｍｏｌｄ　Ｍａｓｔｅｒｓ　Ｋ．Ｋ．,215-0032,神奈川県川崎市麻生区栗木台１－４－１７,044-986-2101,https://www.hillenbrand.com/,,ホットランナー装置，ホットランナー温度調節計の販売・保守,,,,,198405,44,35.6054817,139.4773873
11045420,410303,情報・システム・ソフト,未上場,インフラジスティックスジャパン,インフラジスティックス・ジャパン（株）,,Ｉｎｆｒａｇｉｓｔｉｃｓ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0061,東京都中央区銀座６－１３－１６　銀座Ｗａｌｌビル　ＵＣＦ５階,050-1745-6258,https://jp.infragistics.com/,,ソフトウェア開発・販売,,,,,200608,100,35.669056,139.7649284
10950920,410306,情報・システム・ソフト,未上場,ジーヴォ,Ｘｅｖｏ（株）,ＵＩＥｖｏｌｕｔｉｏｎ（株）（2016.12）,Ｘｅｖｏ　Ｊａｐａｎ，　ＬＬＣ,150-0011,東京都渋谷区東３－１３－１１　Ａ－ＰＬＡＣＥ恵比寿東３階,03-5469-3010,https://www.xevo.com/jp/,,組み込み機器向けソフトウェア販売，ＵＸデザインコンサルティング，Ｗｅｂアプリケーション開発,,,,,200602,10,35.6505646,139.7100025
11089880,410307,機械卸売,未上場,エックスアロイジャパン,エックスアロイジャパン（株）,ノードソンエックスアロイ（株）（2021.5）,ＸＡＬＯＹ　Ｊａｐａｎ　Ｋ．Ｋ．,140-0012,東京都品川区勝島１－５－２１　勝島２０号倉庫２階,03-5762-2776,https://www.xaloy.com/,,バレルやスクリュー等可塑化関連製品の販売,,,,,199500,10,35.59608530000001,139.7460912
11224330,410309,他サービス,未上場,シーアンドシープリンティングジャパン,（株）Ｃ＆Ｃプリンティングジャパン,,Ｃ＆Ｃ　Ｐｒｉｎｔｉｎｇ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,104-0061,東京都中央区銀座７－１７－１８　ジュエルビル銀座３階,03-6264-3751,https://www.candcprinting.co.jp/,,印刷業,,,,,199403,11,35.6666015,139.766095
11089890,410310,映像・音楽,未上場,ドルビージャパン,Ｄｏｌｂｙ　Ｊａｐａｎ（株）,,Ｄｏｌｂｙ　Ｊａｐａｎ　Ｋ．Ｋ．,104-0045,東京都中央区築地１－１３－１４　ＮＢＦ東銀座スクエア３階,03-4571-1553,https://www.dolbyjapan.com/,,音楽や映像などのエンターテインメントを作り，配信するニーズに対して技術に基づく革新的なソリューションを提供,,,,,200710,50,35.6678195,139.7697207
11032870,410311,コンサルティング,未上場,ケプナートリゴージャパンニホンシシャ,Ｋｅｐｎｅｒ－Ｔｒｅｇｏｅ　Ｊａｐａｎ，ＬＬＣ．（日本支社）,,Ｋｅｐｎｅｒ－Ｔｒｅｇｏｅ　Ｊａｐａｎ，　ＬＬＣ，　Ｊａｐａｎ　Ｂｒａｎｃｈ,107-0051,東京都港区元赤坂１－７－１８　メットライフ元赤坂イースト５階,03-3401-9521,https://www.kepner-tregoe.co.jp/,,コンサルティング事業,,,,,197306,－,35.6783108,139.7325248
11045430,410312,機械卸売,未上場,コメットテクノロジーズジャパン,コメットテクノロジーズ・ジャパン（株）,エクスロン・インターナショナル（株）（2021.6）,Ｃｏｍｅｔ　Ｔｅｃｈｎｏｌｏｇｉｅｓ　Ｊａｐａｎ　Ｋ．Ｋ．,221-0031,神奈川県横浜市神奈川区新浦島町１－１－３２　ニューステージ横浜１階,045-450-1730,https://www.yxlon.co.jp/,,工業用可搬式，据置式，携帯式の各Ｘ線発生装置およびシステム等の販売,,,,,199911,10,35.4795536,139.6442341
11224260,410326,情報・システム・ソフト,未上場,ニホンティーマックスソフト,日本ティーマックスソフト（株）,,ＴｍａｘＳｏｆｔ　Ｊａｐａｎ　Ｃｏ．，　Ｌｔｄ．,108-0014,東京都港区芝４－１３－４　田町第１６藤島ビル４階,03-5765-2550,https://www.tmaxsoft.co.jp/,,ソフトウェアの開発および販売,,,,,200007,90,35.6477962,139.7499753
11032830,410336,人材派遣・業務請負,未上場,ヘイズスペシャリストリクルートメントジャパン,ヘイズ・スペシャリスト・リクルートメント・ジャパン（株）,,Ｈａｙｓ　Ｓｐｅｃｉａｌｉｓｔ　Ｒｅｃｒｕｉｔｍｅｎｔ　Ｊａｐａｎ　Ｋ．Ｋ．,106-6028,東京都港区六本木１－６－１　泉ガーデンタワー２８階,03-3560-1188,https://www.hays.co.jp/,,人材紹介，一般労働者派遣業,,,,,200108,15,35.664573,139.7395626
11059580,410338,繊維・衣服卸売,未上場,モンクレールジャパン,（株）モンクレールジャパン,,Ｍｏｎｃｌｅｒ　Ｊａｐａｎ　Ｃｏｒｐ．,107-0061,東京都港区北青山３－６－７　青山パラシオタワー９階,03-3486-2300,https://www.moncler.com/jp/,,輸入服飾品「ＭＯＮＣＬＥＲ」製品の卸売および販売,,,,,200904,195,35.6653755,139.7113221
11032550,410339,専門店,未上場,ボッテガヴェネタジャパン,（株）ボッテガ・ヴェネタ　ジャパン,,Ｂｏｔｔｅｇａ　Ｖｅｎｅｔａ　Ｊａｐａｎ　Ｌｔｄ．,104-0061,東京都中央区銀座６－８－７　交詢ビルディング７階,03-6263-8730,https://www.bottegaveneta.com/,,プレタポルテ，ハンドバッグ，シューズ，革小物等の輸入販売,,,,,200106,100,35.670141,139.7628919
10923030,410341,繊維・衣服卸売,未上場,アニヤハインドマーチジャパン,（株）アニヤ・ハインドマーチジャパン,,Ａｎｙａ　Ｈｉｎｄｍａｒｃｈ　Ｊａｐａｎ　Ｃｏｒｐ．,150-0001,東京都渋谷区神宮前３－３２－６－１０３,03-6455-4088,https://www.anyahindmarch.jp/,,バッグ等服飾品の販売,,,,,200602,100,35.6717827,139.7106286
11032300,410344,他サービス,未上場,ハイアールジャパンホールディングス,ハイアールジャパンホールディングス（株）,,Ｈａｉｅｒ　Ｊａｐａｎ　Ｈｏｌｄｉｎｇｓ　Ｃｏ．，　Ｌｔｄ．,532-0003,大阪府大阪市淀川区宮原３－５－３６　新大阪トラストタワー　１７階,06-4807-7878,https://haier.co.jp/,,ハイアール製品販売会社の管理業務，および日本市場向け窓口として家電市場における製品調査・市場開拓・広告宣伝・専門家募集・企画開発等の関連業務,,,,,200206,50,34.7338634,135.4958076
11106070,410348,輸送用機器卸売,未上場,キルホフオートモーティブジャパン,ＫＩＲＣＨＨＯＦＦ　Ａｕｔｏｍｏｔｉｖｅ　Ｊａｐａｎ（株）,,ＫＩＲＣＨＨＯＦＦ　Ａｕｔｏｍｏｔｉｖｅ　Ｊａｐａｎ　Ｋ．Ｋ．,651-0086,兵庫県神戸市中央区磯上通４－１－１４　三宮スカイビル　１２０ＷＯＲＫ　ＰＬＡＣＥ　ＫＯＢＥ,－,https://www.kirchhoff-group.com/,,独キルホフオートモーティブ社製自動車部品の日系カーメーカー，海外拠点向けの営業，技術情報の収集,,,,,201001,10,34.6924829,135.199985
11045460,410350,不動産,未上場,シンギフサヤフドウサン,信義房屋不動産（株）,,Ｓｉｎｙｉ　Ｒｅａｌｔｙ　Ｉｎｃ．，　Ｊａｐａｎ,151-0053,東京都渋谷区代々木２－７－１　昇立ビル２階,03-5388-6899,https://www.sinyi.co.jp/,,不動産の売買・仲介・賃貸借・管理および鑑定，不動産の管理・賃貸借および売買の受託，不動産に関する調査・研究およびコンサルティング業務,,,,,200912,120,35.6872709,139.699679
11059590,410351,精密機器卸売,未上場,シュンクジャパン,シュンク・ジャパン（株）,高野ベアリング（2009.1）,ＳＣＨＵＮＫ　Ｉｎｔｅｃ　Ｋ．Ｋ．,140-0004,東京都品川区南品川２－２－１３　南品川ＪＮビル１階,03-6451-4321,http://www.schunkjapan.jp/,,独シュンク社製のロボットハンドおよび関連製品の国内販売・サポート,,,,,194905,10,35.6130591,139.7419852
11059600,410352,情報・システム・ソフト,未上場,クリックテックジャパン,クリックテック・ジャパン（株）,,ＱｌｉｋＴｅｃｈ　Ｊａｐａｎ　Ｋ．Ｋ．,106-6010,東京都港区六本木１－６－１　泉ガーデンタワー１０階,03-6277-7079,https://www.qlik.com/ja-jp/,,エンドツーエンドのデータ管理および分析プラットフォームを販売・サポート,,,,,201001,74,35.664573,139.7395626
11032310,410354,他サービス,未上場,アールピーエックスアジア,ＲＰＸアジア（株）,,ＲＰＸ　Ａｓｉａ　Ｃｏｒｐ．,100-6309,東京都千代田区丸の内２－４－１　丸の内ビル９０６,03-5220-6633,http://www.rpxcorp.com/,,会員企業を対象とした，特許トロールによる訴訟防止のための特許関連調査，特許の取得やライセンス供与の代行,,,,,201009,1,35.6810403,139.7638027
11025020,410357,石油石炭,未上場,オオサカコクサイセキユセイセイ,大阪国際石油精製（株）,,Ｏｓａｋａ　Ｉｎｔｅｒｎａｔｉｏｎａｌ　Ｒｅｆｉｎｉｎｇ　Ｃｏ．，　Ｌｔｄ．,299-0108,千葉県市原市千種海岸１,0436-23-9580,http://www.oirec.co.jp/,,大阪製油所（原油処理能力：日量１１．５万バーレル）において原油を精製し，生産した石油製品を主にアジア・太平洋市場で販売,,,,,201010,100,35.5179231,140.047787
11031830,410358,石油・燃料卸売,未上場,チュウゴクセキユコクサイジギョウニホン,中国石油国際事業日本（株）,,ＰＥＴＲＯＣＨＩＮＡ　ＩＮＴＥＲＮＡＴＩＯＮＡＬ　（ＪＡＰＡＮ）　Ｃｏ．，　Ｌｔｄ．,105-0021,東京都港区東新橋１－９－２　汐留住友ビル２１階,03-3575-8566,http://www.petrochina.com.cn/,,石油製品および石油化学品のトレーディング業務,,,,,200906,"3,180",35.6621646,139.7601766
